성별코드,만연령,만연령_제곱,교육정도_학력구분코드,교육정도_계열코드,혼인상태코드,연령_20대초반,연령_20대후반,연령_30대초반,연령_30대후반,여성기혼,남성미혼,여성미혼,고졸이하,전문대졸,대졸이상,이공계,인문사회,직업교육및직장체험_취업관련시험준비분야코드,연령계층코드,직업교육및직장체험_직업교육수혜구분코드,출생연도,가구주관계코드,가장최근학교_졸업및중퇴연월,가장최근학교_입학및편입연월,직업교육및직장체험_재학휴학중직장체험여부,가장최근학교_년제수,가장최근학교_편입경험유무,직업교육및직장체험_취업관련시험준비여부,최근직장_전공관련성코드,가장최근학교_휴학경험유무,조사연월,연령대,진성쉬었음,취업여부,취업예측확률,단절위험_환경평균,정책유형,재연결지수,지원필요도점수
1,27,729,5,100,1,0,1,0,0,0,1,0,0,0,1,0,0,6,3,1,1994,3,201902,201303,1,0,0,1,1,0,202205,25-29,0,0,0.32045857831452934,0.12326704184888362,취업취약 비단절군,0.487,0.2901
1,26,676,5,70,1,0,1,0,0,0,1,0,0,0,1,1,0,0,3,1,1994,3,0,201303,1,0,0,2,0,0,202105,25-29,0,0,0.5285444905603794,0.1237875978263681,취업취약 비단절군,0.633,0.2281
1,36,1296,3,3,2,0,0,0,1,0,0,0,1,0,0,1,0,0,5,0,1986,1,0,0,0,0,0,0,0,0,202205,35-39,0,1,0.9662091016706622,0.05014325784812647,안정군,0.961,0.0452
1,24,576,4,100,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1999,1,201909,201803,2,0,0,2,4,0,202305,20-24,0,1,0.9035831187937213,0.492572976263481,재연결 가능 단절군,0.785,0.3737
1,20,400,5,21,1,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,2001,3,0,202003,1,0,0,2,0,0,202105,20-24,0,1,0.4371525030127181,0.4858207213569005,재연결 가능 단절군,0.46,0.5089
1,27,729,4,70,2,0,1,0,0,0,0,0,0,1,0,1,0,0,3,1,1994,1,201802,201303,1,2,2,2,2,1,202205,25-29,0,1,0.9633051401809319,0.12326704184888362,안정군,0.937,0.0973
1,39,1521,5,70,1,0,0,0,1,0,1,0,0,0,1,1,0,0,5,0,1983,1,0,0,0,0,0,0,0,0,202305,35-39,0,1,0.9188749321411008,0.05220923441143611,안정군,0.928,0.0609
1,22,484,5,30,1,1,0,0,0,0,1,0,0,0,1,0,1,0,2,1,2001,3,0,202103,2,0,0,2,0,0,202305,20-24,0,0,0.031039944090245075,0.492572976263481,고착형 단절 위험군,0.174,0.6355
1,24,576,3,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,2,1,1998,1,201702,201403,1,3,2,2,3,2,202305,20-24,0,1,0.8938898172768219,0.492572976263481,재연결 가능 단절군,0.778,0.3766
1,29,841,3,3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,3,1992,3,201102,200803,2,3,2,2,3,2,202105,25-29,0,1,0.8405870701969355,0.1237875978263681,안정군,0.851,0.1345
1,31,961,5,91,1,0,0,1,0,0,1,0,0,0,1,0,0,0,4,1,1991,1,201602,201003,2,4,2,2,1,2,202205,30-34,0,1,0.9489746640923237,0.05785455694967152,안정군,0.947,0.0558
1,24,576,4,70,1,1,0,0,0,0,1,0,0,1,0,1,0,0,2,1,1998,3,201906,201703,2,0,0,2,2,0,202305,20-24,0,1,0.8028456605457928,0.492572976263481,재연결 가능 단절군,0.714,0.4039
1,34,1156,5,30,2,0,0,1,0,0,0,0,0,0,1,0,1,0,4,2,1987,1,201308,200603,1,4,2,2,4,1,202205,30-34,0,1,0.9863763786976424,0.05785455694967152,안정군,0.973,0.0446
2,22,484,5,22,1,1,0,0,0,0,0,1,0,0,1,0,1,0,2,2,1999,3,0,201803,1,0,0,2,0,0,202105,20-24,0,1,0.44740323029796714,0.3957577582143863,안정군,0.494,0.4428
1,28,784,5,30,1,0,1,0,0,0,1,0,0,0,1,0,1,6,3,1,1992,1,201708,201103,2,4,2,1,0,1,202105,25-29,1,0,0.0,0.1237875978263681,취업취약 비단절군,0.263,0.3867
2,23,529,4,40,1,1,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1999,1,202102,201903,1,2,2,2,3,2,202305,20-24,0,0,0.9035831187937213,0.3752915844640742,안정군,0.82,0.2916
1,35,1225,3,3,2,0,0,0,1,0,0,0,1,0,0,1,0,0,5,0,1986,1,0,0,0,0,0,0,0,0,202105,35-39,0,1,0.9662091016706622,0.04956351335007309,안정군,0.961,0.0448
1,39,1521,3,3,1,0,0,0,1,0,1,0,1,0,0,1,0,0,5,0,1981,1,0,0,0,0,0,0,0,0,202105,35-39,0,1,0.8775631364910258,0.04956351335007309,안정군,0.899,0.0714
2,22,484,5,10,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,2000,3,202302,201903,2,4,2,2,0,2,202305,20-24,0,0,0.0,0.3752915844640742,취업취약 비단절군,0.187,0.5627
1,32,1024,5,80,1,0,0,1,0,0,1,0,0,0,1,1,0,0,4,1,1988,3,201007,200803,2,0,0,2,1,0,202105,30-34,0,1,0.8286800740547188,0.05925964304922146,안정군,0.862,0.0929
1,39,1521,5,60,1,0,0,0,1,0,1,0,0,0,1,1,0,0,5,0,1982,3,0,0,0,0,0,0,0,0,202205,35-39,0,1,0.7658298923734902,0.05014325784812647,안정군,0.821,0.1054
1,33,1089,4,40,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,1,1989,3,201402,200903,2,2,2,2,1,1,202305,30-34,0,1,0.8631608055734389,0.058942503480726716,안정군,0.887,0.0823
1,32,1024,5,70,1,0,0,1,0,0,1,0,0,0,1,1,0,0,4,1,1990,1,201602,201203,2,4,2,2,4,2,202305,30-34,0,1,0.9833207439805657,0.058942503480726716,안정군,0.971,0.0463
1,34,1156,5,30,1,0,0,1,0,0,1,0,0,0,1,0,1,0,4,1,1989,3,201508,200703,1,4,2,2,2,1,202305,30-34,0,1,0.878978989130112,0.058942503480726716,안정군,0.898,0.0776
2,23,529,4,92,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1997,3,201902,201603,2,3,2,2,1,2,202105,20-24,0,1,0.8028456605457928,0.3957577582143863,안정군,0.743,0.3362
1,27,729,3,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,3,1,1994,3,201302,201003,2,3,2,2,1,2,202205,25-29,0,1,0.7462627928063906,0.12326704184888362,안정군,0.785,0.1624
2,23,529,3,3,1,1,0,0,0,0,0,1,1,0,0,1,0,0,2,1,1999,3,201802,201503,2,3,2,2,1,2,202205,20-24,0,1,0.7583971335371111,0.38198034766775535,안정군,0.716,0.3399
1,26,676,5,91,1,0,1,0,0,0,1,0,0,0,1,0,0,0,3,3,1994,3,202002,201303,1,4,2,2,4,1,202105,25-29,0,1,0.950480728689609,0.1237875978263681,안정군,0.928,0.1015
1,34,1156,5,30,1,0,0,1,0,0,1,0,0,0,1,0,1,0,4,2,1987,3,201902,200603,1,4,1,2,3,1,202205,30-34,0,1,0.9272776813526735,0.05785455694967152,안정군,0.932,0.0623
2,33,1089,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4,0,1990,1,0,5,0,0,0,0,0,0,202305,30-34,0,0,0.6856755421438155,0.22887157543852418,취업취약 비단절군,0.711,0.2545
2,25,625,5,21,1,0,1,0,0,0,0,1,0,0,1,0,0,0,3,1,1995,3,201902,201403,2,4,2,2,4,1,202105,25-29,0,1,0.9504654381697314,0.16095345897786528,재연결 가능 단절군,0.917,0.1275
2,22,484,5,21,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,2,1999,3,0,201803,1,0,0,2,0,0,202105,20-24,0,0,0.43875661375661373,0.3957577582143863,안정군,0.488,0.4454
1,37,1369,4,70,2,0,0,0,1,0,0,0,0,1,0,1,0,0,5,0,1983,1,0,0,0,0,0,0,0,0,202105,35-39,0,1,0.9697522885764971,0.04956351335007309,안정군,0.964,0.0438
1,21,441,4,92,1,1,0,0,0,0,1,0,0,1,0,0,0,8,2,3,1999,3,202102,201903,1,2,2,1,0,2,202105,20-24,1,0,0.0040650406504065045,0.4858207213569005,고착형 단절 위험군,0.157,0.6389
1,26,676,5,30,1,0,1,0,0,0,1,0,0,0,1,0,1,2,3,1,1995,3,0,201403,1,0,0,1,0,0,202105,25-29,0,0,0.12770950674176482,0.1237875978263681,취업취약 비단절군,0.352,0.3483
2,32,1024,3,3,2,0,0,1,0,1,0,0,1,0,0,1,0,0,4,1,1991,2,201102,200803,2,3,2,2,1,2,202305,30-34,0,1,0.5034703456834605,0.22887157543852418,취업취약 비단절군,0.584,0.3092
2,26,676,5,22,1,0,1,0,0,0,0,1,0,0,1,0,1,2,3,1,1995,3,201802,201403,1,4,2,1,1,2,202205,25-29,1,0,0.3843237095915574,0.15633791231367275,고착형 단절 위험군,0.522,0.2941
2,29,841,3,3,1,0,1,0,0,0,0,1,1,0,0,1,0,8,3,1,1992,1,201102,200803,2,3,2,1,1,2,202105,25-29,0,0,0.23365329166434137,0.16095345897786528,고착형 단절 위험군,0.415,0.3426
2,38,1444,4,92,2,0,0,0,1,1,0,0,0,1,0,0,0,0,5,0,1982,2,0,0,0,0,0,0,0,0,202105,35-39,0,1,0.5166522074416812,0.31559084187742065,고착형 단절 위험군,0.567,0.3659
1,37,1369,5,50,1,0,0,0,1,0,1,0,0,0,1,1,0,0,5,0,1984,1,0,0,0,0,0,0,0,0,202105,35-39,0,1,0.9188749321411008,0.04956351335007309,안정군,0.928,0.059
1,38,1444,4,70,2,0,0,0,1,0,0,0,0,1,0,1,0,0,5,0,1984,1,0,0,0,0,0,0,0,0,202305,35-39,0,1,0.9697522885764971,0.05220923441143611,안정군,0.963,0.0456
2,22,484,4,100,2,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,2000,2,0,201803,2,0,0,2,0,0,202205,20-24,0,0,0.09528355609151508,0.38198034766775535,취업취약 비단절군,0.252,0.5388
2,39,1521,4,70,2,0,0,0,1,1,0,0,0,1,0,1,0,0,5,0,1981,2,0,0,0,0,0,0,0,0,202105,35-39,0,0,0.5093335935467084,0.31559084187742065,고착형 단절 위험군,0.562,0.3681
1,39,1521,3,3,1,0,0,0,1,0,1,0,1,0,0,1,0,0,5,0,1983,1,0,0,0,0,0,0,0,0,202205,35-39,0,1,0.8851730485613695,0.05014325784812647,안정군,0.905,0.0695
2,23,529,3,3,2,1,0,0,0,1,0,0,1,0,0,1,0,0,2,1,1999,2,201802,201503,2,3,2,2,1,2,202305,20-24,0,0,0.5825671587134823,0.3752915844640742,안정군,0.595,0.3879
1,26,676,5,22,1,0,1,0,0,0,1,0,0,0,1,0,1,2,3,1,1996,1,202108,201503,1,4,2,1,3,1,202205,25-29,1,0,0.6437268236467322,0.12326704184888362,안정군,0.714,0.1932
1,28,784,5,91,1,0,1,0,0,0,1,0,0,0,1,0,0,0,3,1,1993,3,201902,201503,1,4,2,2,4,2,202205,25-29,0,1,0.9581003122543379,0.12326704184888362,안정군,0.934,0.0989
2,20,400,4,21,1,1,0,0,0,0,0,1,0,1,0,0,0,9,2,1,2001,3,0,202003,2,0,0,1,0,0,202105,20-24,0,0,0.06437065022867369,0.3957577582143863,취업취약 비단절군,0.226,0.5577
1,25,625,5,21,1,0,1,0,0,0,1,0,0,0,1,0,0,2,3,1,1997,3,202202,201603,1,4,2,1,4,1,202305,25-29,0,1,0.6354753956899879,0.12123110098163072,안정군,0.708,0.1942
1,30,900,4,70,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4,1,1992,9,201502,201003,2,2,2,2,1,1,202205,30-34,1,0,0.9023974335499934,0.05785455694967152,안정군,0.914,0.0698
2,34,1156,5,100,2,0,0,1,0,1,0,0,0,0,1,0,0,0,4,1,1989,2,201208,200803,1,4,2,2,1,1,202305,30-34,0,1,0.6468729112179382,0.22887157543852418,취업취약 비단절군,0.684,0.2661
2,28,784,5,21,1,0,1,0,0,0,0,1,0,0,1,0,0,0,3,2,1995,1,201802,201303,1,4,2,2,2,1,202305,25-29,0,1,0.8939046092134415,0.15422315360960995,안정군,0.879,0.1398
1,33,1089,4,70,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4,3,1988,1,201202,200703,1,2,2,2,1,1,202105,30-34,0,1,0.9121060255867705,0.05925964304922146,안정군,0.921,0.0678
2,31,961,4,21,1,0,0,1,0,0,0,1,0,1,0,0,0,0,4,1,1992,3,201212,201203,2,0,0,2,0,0,202305,30-34,1,0,0.015548567435359886,0.22887157543852418,취업취약 비단절군,0.242,0.4555
1,22,484,3,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,2,1,2000,3,201902,201603,2,3,2,2,1,2,202305,20-24,0,0,0.7405828002842929,0.492572976263481,재연결 가능 단절군,0.671,0.4226
2,21,441,5,22,1,1,0,0,0,0,0,1,0,0,1,0,1,0,2,1,2000,3,0,201903,1,0,0,2,0,0,202205,20-24,0,1,0.45847315766670604,0.38198034766775535,안정군,0.506,0.4298
1,37,1369,3,3,2,0,0,0,1,0,0,0,1,0,0,1,0,0,5,0,1985,1,0,0,0,0,0,0,0,0,202305,35-39,0,1,0.9661481369943129,0.05220923441143611,안정군,0.961,0.0467
1,26,676,5,40,1,0,1,0,0,0,1,0,0,0,1,0,1,2,3,1,1997,3,0,201603,2,0,0,1,0,0,202305,25-29,0,0,0.013324299909665762,0.12123110098163072,취업취약 비단절군,0.273,0.3809
2,25,625,4,91,1,0,1,0,0,0,0,1,0,1,0,0,0,0,3,1,1995,3,201602,201303,2,3,2,2,4,2,202105,25-29,0,1,0.8956591872194979,0.16095345897786528,재연결 가능 단절군,0.879,0.144
2,38,1444,4,40,1,0,0,0,1,0,0,1,0,1,0,0,1,0,5,0,1984,3,0,0,0,0,0,0,0,0,202305,35-39,0,0,0.676327423332868,0.30263997373455936,안정군,0.683,0.3089
1,31,961,4,70,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4,1,1991,1,201302,201003,1,0,0,2,1,0,202305,30-34,0,1,0.9107725550377886,0.058942503480726716,안정군,0.92,0.068
1,31,961,5,40,1,0,0,1,0,0,1,0,0,0,1,0,1,0,4,3,1991,1,201602,201003,1,4,2,2,2,1,202305,30-34,0,1,0.9542597325441929,0.058942503480726716,안정군,0.95,0.055
1,20,400,5,92,1,1,0,0,0,0,1,0,0,0,1,0,0,0,2,2,2000,3,0,201803,1,0,0,2,0,0,202105,20-24,0,0,0.4582157794923752,0.4858207213569005,재연결 가능 단절군,0.475,0.5026
1,23,529,4,91,1,1,0,0,0,0,1,0,0,1,0,0,0,3,2,1,1997,3,202102,201603,2,3,2,1,0,1,202105,20-24,0,0,0.0,0.4858207213569005,고착형 단절 위험군,0.154,0.6401
1,35,1225,5,40,2,0,0,0,1,0,0,0,0,0,1,0,1,0,5,0,1986,1,0,0,0,0,0,0,0,0,202105,35-39,0,1,0.9780817898975388,0.04956351335007309,안정군,0.97,0.0413
2,23,529,5,30,1,1,0,0,0,0,0,1,0,0,1,0,1,9,2,1,1999,1,0,201803,1,0,0,1,0,0,202205,20-24,0,1,0.2794988332807566,0.38198034766775535,안정군,0.381,0.4835
2,35,1225,4,70,2,0,0,0,1,1,0,0,0,1,0,1,0,0,5,0,1985,2,0,0,0,0,0,0,0,0,202105,35-39,0,0,0.5153626288021587,0.31559084187742065,고착형 단절 위험군,0.566,0.3663
2,37,1369,5,22,2,0,0,0,1,1,0,0,0,0,1,0,1,0,5,0,1985,2,0,0,0,0,0,0,0,0,202305,35-39,0,0,0.5911063556969941,0.30263997373455936,취업취약 비단절군,0.623,0.3345
1,34,1156,4,21,1,0,0,1,0,0,1,0,0,1,0,0,0,0,4,1,1986,9,200902,200503,2,2,2,2,3,1,202105,30-34,0,1,0.8929682796254266,0.05925964304922146,안정군,0.907,0.0736
1,25,625,3,3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,4,1996,3,201402,201103,1,3,2,2,1,2,202105,25-29,0,1,0.8286800740547188,0.1237875978263681,안정군,0.843,0.138
2,34,1156,5,40,2,0,0,1,0,1,0,0,0,0,1,0,1,0,4,1,1989,2,201302,200803,2,4,2,2,0,2,202305,30-34,0,0,0.0,0.22887157543852418,취업취약 비단절군,0.231,0.4602
1,24,576,5,70,1,1,0,0,0,0,1,0,0,0,1,1,0,2,2,1,1996,3,0,201503,1,0,0,1,0,0,202105,20-24,0,1,0.13606463606463606,0.4858207213569005,고착형 단절 위험군,0.249,0.5993
1,33,1089,5,10,1,0,0,1,0,0,1,0,0,0,1,0,0,4,4,1,1987,3,0,201803,1,0,0,1,0,0,202105,30-34,0,0,0.3240335808373186,0.05925964304922146,취업취약 비단절군,0.509,0.2443
2,37,1369,5,22,2,0,0,0,1,1,0,0,0,0,1,0,1,0,5,0,1984,2,0,0,0,0,0,0,0,0,202205,35-39,0,1,0.5911063556969941,0.31144141770894623,고착형 단절 위험군,0.62,0.3407
2,23,529,3,3,1,1,0,0,0,0,0,1,1,0,0,1,0,8,2,3,1999,1,201802,201503,2,3,2,1,2,2,202305,20-24,1,0,0.23698169503624986,0.3752915844640742,안정군,0.353,0.4916
1,21,441,5,70,1,1,0,0,0,0,1,0,0,0,1,1,0,0,2,1,2000,3,0,202103,2,0,0,2,0,0,202205,20-24,0,0,0.035071463239961034,0.4803533520422679,취업취약 비단절군,0.18,0.6257
2,27,729,4,21,1,0,1,0,0,0,0,1,0,1,0,0,0,0,3,3,1994,3,201802,201503,1,3,2,2,1,2,202105,25-29,0,1,0.8405870701969355,0.16095345897786528,재연결 가능 단절군,0.84,0.1605
1,35,1225,5,50,1,0,0,0,1,0,1,0,0,0,1,1,0,0,5,0,1986,3,0,0,0,0,0,0,0,0,202205,35-39,0,1,0.7770723531696301,0.05014325784812647,안정군,0.829,0.102
2,28,784,3,3,1,0,1,0,0,0,0,1,1,0,0,1,0,0,3,1,1993,3,201102,200803,2,3,2,2,1,2,202105,25-29,1,0,0.7205875351306181,0.16095345897786528,재연결 가능 단절군,0.756,0.1965
2,32,1024,4,100,2,0,0,1,0,1,0,0,0,1,0,0,0,0,4,4,1989,2,201002,200803,1,2,2,2,4,2,202105,30-34,0,1,0.45929551341666536,0.24230136139123576,고착형 단절 위험군,0.549,0.3318
2,24,576,5,92,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1997,3,202102,201603,1,4,2,2,2,1,202105,20-24,0,1,0.878978989130112,0.3957577582143863,안정군,0.797,0.3133
2,29,841,3,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,3,3,1994,3,201302,201003,2,3,2,2,4,2,202305,25-29,0,0,0.8631608055734389,0.15422315360960995,안정군,0.858,0.149
1,34,1156,4,70,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4,1,1989,3,201208,200803,2,0,0,2,1,0,202305,30-34,0,1,0.7972440844796774,0.058942503480726716,안정군,0.84,0.1021
1,25,625,7,70,1,0,1,0,0,0,1,0,0,0,1,1,0,0,3,1,1995,1,0,202103,1,0,0,2,0,0,202105,25-29,0,1,0.6497883597883597,0.1237875978263681,안정군,0.718,0.1917
1,29,841,6,60,1,0,1,0,0,0,1,0,0,0,1,1,0,0,3,1,1992,3,0,202003,1,0,0,2,0,0,202205,25-29,0,0,0.6670634869795719,0.12326704184888362,안정군,0.73,0.1862
1,33,1089,5,40,1,0,0,1,0,0,1,0,0,0,1,0,1,2,4,4,1988,3,201502,200703,2,4,2,1,0,1,202105,30-34,0,0,0.0,0.05925964304922146,취업취약 비단절군,0.282,0.3415
1,30,900,5,10,1,0,0,1,0,0,1,0,0,0,1,0,0,6,4,1,1990,3,201702,201003,2,0,0,1,0,0,202105,30-34,0,0,0.0,0.05925964304922146,취업취약 비단절군,0.282,0.3415
1,36,1296,4,70,1,0,0,0,1,0,1,0,0,1,0,1,0,0,5,0,1985,3,0,0,0,0,0,0,0,0,202205,35-39,0,1,0.7770723531696301,0.05014325784812647,안정군,0.829,0.102
1,37,1369,6,50,2,0,0,0,1,0,0,0,0,0,1,1,0,0,5,0,1983,1,0,0,0,0,0,0,0,0,202105,35-39,0,1,0.9849471778103894,0.04956351335007309,안정군,0.975,0.0392
2,23,529,5,80,1,1,0,0,0,0,0,1,0,0,1,1,0,0,2,1,1998,1,0,202103,2,0,0,2,0,0,202205,20-24,0,0,0.256758349849401,0.38198034766775535,안정군,0.365,0.4904
1,25,625,4,70,1,0,1,0,0,0,1,0,0,1,0,1,0,0,3,1,1997,3,201902,201603,2,2,2,2,1,2,202305,25-29,0,1,0.8207722747741576,0.12123110098163072,안정군,0.838,0.1386
2,33,1089,3,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,4,1,1988,1,200702,200403,2,3,2,2,1,2,202205,30-34,0,1,0.8051518837602384,0.2345583864473848,재연결 가능 단절군,0.793,0.2226
2,36,1296,5,50,1,0,0,0,1,0,0,1,0,0,1,1,0,0,5,0,1986,1,0,0,0,0,0,0,0,0,202305,35-39,0,1,0.8870399478736338,0.30263997373455936,안정군,0.83,0.2457
1,25,625,3,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,3,1,1996,1,201502,201203,2,3,2,2,3,2,202105,25-29,0,0,0.9035831187937213,0.1237875978263681,안정군,0.895,0.1156
1,37,1369,5,50,2,0,0,0,1,0,0,0,0,0,1,1,0,0,5,0,1984,1,0,0,0,0,0,0,0,0,202205,35-39,0,1,0.9780817898975388,0.05014325784812647,안정군,0.97,0.0417
1,25,625,5,91,1,0,1,0,0,0,1,0,0,0,1,0,0,7,3,2,1997,3,202202,201603,1,4,2,1,0,1,202205,25-29,1,0,0.0,0.12326704184888362,취업취약 비단절군,0.263,0.3863
1,25,625,5,60,2,0,1,0,0,0,0,0,0,0,1,1,0,0,3,1,1998,2,202202,201803,2,4,2,2,2,2,202305,25-29,0,1,0.8938898172768219,0.12123110098163072,안정군,0.889,0.1167
2,22,484,4,100,1,1,0,0,0,0,0,1,0,1,0,0,0,8,2,3,1999,5,202102,201803,2,3,2,1,1,2,202205,20-24,0,0,0.39350901738028216,0.38198034766775535,안정군,0.461,0.4493
2,27,729,5,21,2,0,1,0,0,1,0,0,0,0,1,0,0,0,3,3,1993,4,201403,201203,1,0,0,2,1,0,202105,25-29,0,1,0.533543236502738,0.16095345897786528,고착형 단절 위험군,0.625,0.2526
2,36,1296,3,3,2,0,0,0,1,1,0,0,1,0,0,1,0,0,5,0,1985,2,0,0,0,0,0,0,0,0,202205,35-39,0,1,0.4799105215771882,0.31144141770894623,고착형 단절 위험군,0.543,0.374
1,21,441,5,21,1,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1999,1,0,201802,1,0,0,2,0,0,202105,20-24,0,1,0.4182304332431907,0.4858207213569005,재연결 가능 단절군,0.447,0.5146
1,26,676,3,1,1,0,1,0,0,0,1,0,1,0,0,0,1,3,3,3,1995,3,201402,201103,2,3,2,1,1,2,202205,25-29,0,0,0.19743968997700342,0.12326704184888362,취업취약 비단절군,0.401,0.3271
1,20,400,3,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,2,1,2000,9,201902,201603,2,3,2,2,2,2,202105,20-24,0,1,0.8166052776694902,0.4858207213569005,재연결 가능 단절군,0.726,0.3951
2,28,784,4,92,4,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,1992,4,201302,201103,2,2,2,2,4,2,202105,25-29,0,1,0.7664345241164378,0.16095345897786528,재연결 가능 단절군,0.788,0.1827
1,20,400,3,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,2,1,2002,3,202102,201803,2,3,2,2,3,2,202305,20-24,0,1,0.8051518837602384,0.492572976263481,재연결 가능 단절군,0.716,0.4033
1,28,784,5,70,1,0,1,0,0,0,1,0,0,0,1,1,0,6,3,1,1993,3,0,201603,1,0,0,1,0,0,202105,25-29,1,0,0.12770950674176482,0.1237875978263681,취업취약 비단절군,0.352,0.3483
1,22,484,5,40,1,1,0,0,0,0,1,0,0,0,1,0,1,2,2,2,1998,1,0,201803,1,0,0,1,0,0,202105,20-24,0,1,0.30226160281534054,0.4858207213569005,재연결 가능 단절군,0.366,0.5494
1,33,1089,4,80,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4,1,1989,1,201202,200803,2,2,2,2,1,1,202305,30-34,0,1,0.8955103255636483,0.058942503480726716,안정군,0.909,0.0726
1,33,1089,4,91,1,0,0,1,0,0,1,0,0,1,0,0,0,0,4,1,1989,1,201402,200803,1,3,2,2,2,1,202305,30-34,0,1,0.9489746640923237,0.058942503480726716,안정군,0.947,0.0566
2,36,1296,4,100,2,0,0,0,1,1,0,0,0,1,0,0,0,0,5,0,1986,2,0,0,0,0,0,0,0,0,202305,35-39,0,0,0.5093335935467084,0.30263997373455936,취업취약 비단절군,0.566,0.359
2,38,1444,4,40,2,0,0,0,1,1,0,0,0,1,0,0,1,0,5,0,1983,2,0,0,0,0,0,0,0,0,202105,35-39,0,0,0.5344077384236273,0.31559084187742065,고착형 단절 위험군,0.579,0.3606
1,23,529,5,60,1,1,0,0,0,0,1,0,0,0,1,1,0,0,2,1,1997,3,0,201603,2,0,0,2,0,0,202105,20-24,0,0,0.07668009024034282,0.4858207213569005,고착형 단절 위험군,0.208,0.6171
2,30,900,5,21,1,0,0,1,0,0,0,1,0,0,1,0,0,0,4,2,1991,3,201602,201003,1,4,2,2,1,1,202105,30-34,1,0,0.878978989130112,0.24230136139123576,재연결 가능 단절군,0.843,0.2059
2,26,676,5,30,1,0,1,0,0,0,0,1,0,0,1,0,1,0,3,2,1994,3,201702,201303,1,4,2,2,1,2,202105,25-29,0,1,0.8775631364910258,0.16095345897786528,재연결 가능 단절군,0.866,0.1494
2,25,625,5,50,1,0,1,0,0,0,0,1,0,0,1,1,0,6,3,2,1997,3,0,201603,2,0,0,1,0,0,202305,25-29,0,0,0.013324299909665762,0.15422315360960995,취업취약 비단절군,0.263,0.404
1,29,841,3,3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,3,1994,3,201402,201103,1,3,2,2,1,2,202305,25-29,0,1,0.8326792709163743,0.12123110098163072,안정군,0.847,0.1351
2,38,1444,3,3,2,0,0,0,1,1,0,0,1,0,0,1,0,0,5,0,1983,2,0,0,0,0,0,0,0,0,202105,35-39,0,0,0.5034703456834605,0.31559084187742065,고착형 단절 위험군,0.558,0.3699
2,26,676,3,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,3,1,1996,1,201502,201203,2,3,2,2,1,2,202205,25-29,0,1,0.8051518837602384,0.15633791231367275,재연결 가능 단절군,0.817,0.1679
2,26,676,5,22,1,0,1,0,0,0,0,1,0,0,1,0,1,6,3,4,1994,3,201902,201303,1,4,2,1,1,1,202105,25-29,0,0,0.32436017365771974,0.16095345897786528,고착형 단절 위험군,0.479,0.3154
2,38,1444,4,21,4,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,1984,4,0,0,0,0,0,0,0,0,202305,35-39,0,1,0.5653313797705356,0.30263997373455936,취업취약 비단절군,0.605,0.3422
2,26,676,5,10,1,0,1,0,0,0,0,1,0,0,1,0,0,4,3,3,1996,3,202202,201603,2,4,2,1,0,1,202305,25-29,1,0,0.0,0.15422315360960995,취업취약 비단절군,0.254,0.408
2,39,1521,5,10,1,0,0,0,1,0,0,1,0,0,1,0,0,0,5,0,1983,1,0,0,0,0,0,0,0,0,202205,35-39,0,1,0.8716348047392332,0.31144141770894623,재연결 가능 단절군,0.817,0.2565
1,32,1024,5,70,2,0,0,1,0,0,0,0,0,0,1,1,0,0,4,1,1988,1,201302,200603,1,4,2,2,4,1,202105,30-34,0,1,0.9961685823754789,0.05925964304922146,안정군,0.98,0.0426
1,30,900,5,40,1,0,0,1,0,0,1,0,0,0,1,0,1,0,4,1,1990,9,201608,200903,1,4,2,2,1,1,202105,30-34,0,0,0.878978989130112,0.05925964304922146,안정군,0.898,0.0778
